method1,method2,accuracy,precision,recall,f1_score,jaccard,dice_coefficient,intersection_over_union,pixel_agreement,area1,area2,area_difference,area_ratio,true_negative,false_positive,false_negative,true_positive,time1,time2,time_diff
Sauvola_Thresholding_Sklearn,Niblack_Thresholding_Sklearn,0.30293297646927625,1.0,0.28442719602523153,0.4428856643730614,0.28442719602523153,0.44288566437305354,0.28442719602522504,0.30293297646927625,436755,124225,312530,0.28442719602523153,11595,0,312530,124225,0.04125809669494629,0.042832374572753906,0.0015742778778076172
Sauvola_Thresholding_Sklearn,Sauvola_Thresholding_Sklearn,1.0,1.0,1.0,1.0,1.0,0.9999999999999886,0.9999999999999771,1.0,436755,436755,0,1.0,11595,0,0,436755,0.04125809669494629,0.04125809669494629,0.0
Sauvola_Thresholding_Sklearn,Sobel_Sklearn,0.3404215456674473,0.9736879227767067,0.33187942897047545,0.4950292167985492,0.328929453198751,0.4950292167985408,0.3289294531987435,0.3404215456674473,436755,148867,287888,0.3408478437567973,7678,3917,291805,144950,0.04125809669494629,0.0074918270111083984,0.03376626968383789
Sauvola_Thresholding_Sklearn,Canny_Sklearn,0.19167168506746962,0.9861494395689193,0.17263683300706345,0.29383454075687726,0.172219252924758,0.29383454075687154,0.17221925292475407,0.19167168506746962,436755,76459,360296,0.17506153335393984,10536,1059,361355,75400,0.04125809669494629,0.018695592880249023,0.022562503814697266
Sauvola_Thresholding_Sklearn,Global_Threshold_Torch,0.598523474963756,0.9999454788321566,0.5878971047841467,0.7404575970101047,0.5878782605908386,0.7404575970100941,0.5878782605908252,0.598523474963756,436755,256781,179974,0.5879291593685246,11581,14,179988,256767,0.04125809669494629,0.01045989990234375,0.03079819679260254
Sauvola_Thresholding_Sklearn,Adaptive_Threshold_Torch,0.6602854912456786,0.9974780157125568,0.6529175395816876,0.7892300602927318,0.6518414724464885,0.7892300602927209,0.6518414724464736,0.6602854912456786,436755,285886,150869,0.6545683506771531,10874,721,151590,285165,0.04125809669494629,0.007790327072143555,0.033467769622802734
Sauvola_Thresholding_Sklearn,Otsu_Thresholding_Torch,0.6843582022973124,0.9997393285509715,0.6761548236425456,0.8067079516926952,0.6760356384147681,0.8067079516926842,0.6760356384147527,0.6843582022973124,436755,295391,141364,0.6763311238566244,11518,77,141441,295314,0.04125809669494629,0.007857799530029297,0.03340029716491699
Sauvola_Thresholding_Sklearn,Niblack_Thresholding_Torch,0.5842199174751868,0.9984787179813942,0.5740563931723736,0.7289924243195189,0.5735547437073504,0.7289924243195084,0.5735547437073372,0.5842199174751868,436755,251104,185651,0.5749310254032581,11213,382,186033,250722,0.04125809669494629,0.16301989555358887,0.12176179885864258
Sauvola_Thresholding_Sklearn,Sauvola_Thresholding_Torch,0.8941898070703691,0.9987726540139851,0.8924774759304416,0.9426379759814661,0.8914997461313622,0.9426379759814547,0.8914997461313418,0.8941898070703691,436755,390273,46482,0.8935742006388021,11116,479,46961,389794,0.04125809669494629,0.16325926780700684,0.12200117111206055
Sauvola_Thresholding_Sklearn,Sobel_Torch,0.3439946470391435,0.9738987713550976,0.3355725750134515,0.49915367665339566,0.3325814701270528,0.49915367665338717,0.3325814701270452,0.3439946470391435,436755,150491,286264,0.34456617554464175,7667,3928,290192,146563,0.04125809669494629,0.007185697555541992,0.0340723991394043
Sauvola_Thresholding_Sklearn,Canny_Torch,0.16287721646035463,0.9399429938267184,0.15025357465856143,0.2590905142802997,0.14882480473888077,0.2590905142802946,0.1488248047388774,0.16287721646035463,436755,69817,366938,0.15985392267976326,7402,4193,371131,65624,0.04125809669494629,0.007955074310302734,0.033303022384643555
