method1,method2,accuracy,precision,recall,f1_score,jaccard,dice_coefficient,intersection_over_union,pixel_agreement,sklearn_kmeans_area,area_difference,area_ratio,true_negative,false_positive,false_negative,true_positive,time1,time2,time_diff,sklearn_dbscan_area,sklearn_meanshift_area,sklearn_gmm_area,skimage_felzenszwalb_area,skimage_slic_area,skimage_quickshift_area,skimage_watershed_area,skimage_random_walker_area,skimage_chan_vese_area,skimage_active_contour_area,skimage_threshold_otsu_area,skimage_threshold_niblack_area,skimage_threshold_sauvola_area,skimage_sobel_area,skimage_canny_area
sklearn_gmm,skimage_active_contour,0.5211279296875,0.5342182107778073,0.1999384010094286,0.29097533997006964,0.17025812837889287,0.2909753399700626,0.17025812837888807,0.5211279296875,,188943,0.3742635443264225,259809,52638,241581,60372,2.520590305328369,0.24148011207580566,2.2791101932525635,,,301953.0,,,,,,,113010.0,,,,,
sklearn_gmm,skimage_threshold_otsu,0.7610628255208334,0.8500487338230782,0.6238752388616772,0.7196088355791544,0.5620226502458351,0.7196088355791407,0.5620226502458183,0.7610628255208334,,80341,0.7339287902421657,279216,33231,113572,188381,2.520590305328369,0.0015056133270263672,2.5190846920013428,,,301953.0,,,,,,,,221612.0,,,,
sklearn_gmm,skimage_threshold_niblack,0.6191780598958333,0.6013598950256471,0.6678125403622418,0.6328465194665395,0.462893543758967,0.6328465194665295,0.46289354375895636,0.6191780598958333,,18446744073709518249,0.9004920672789902,178775,133672,100305,201648,2.520590305328369,0.015776395797729492,2.5048139095306396,,,301953.0,,,,,,,,,335320.0,,,
sklearn_gmm,skimage_threshold_sauvola,0.6355240885416666,0.5850575088579995,0.8886217391448338,0.7055739187828204,0.5450862965611389,0.7055739187828112,0.5450862965611278,0.6355240885416666,,18446744073709394944,0.6583875715453659,122144,190303,33631,268322,2.520590305328369,0.014647722244262695,2.5059425830841064,,,301953.0,,,,,,,,,,458625.0,,
sklearn_gmm,skimage_sobel,0.510478515625,0.505997643243461,0.1663835100164595,0.2504224383289885,0.14313308756075463,0.25042243832898226,0.14313308756075055,0.510478515625,,202664,0.3288226975721278,263398,49049,251713,50240,2.520590305328369,0.00723719596862793,2.513353109359741,,,301953.0,,,,,,,,,,,99289.0,
sklearn_gmm,skimage_canny,0.46481770833333336,0.3928762272397374,0.16313797180355882,0.23054458318512833,0.13029126419026862,0.23054458318512294,0.13029126419026518,0.46481770833333336,,176570,0.4152401201511356,236324,76123,252693,49260,2.520590305328369,0.03164935111999512,2.488940954208374,,,301953.0,,,,,,,,,,,,125383.0
skimage_felzenszwalb,sklearn_kmeans,0.6315478515625,0.9600296753452716,0.6280626662891731,0.7593497957348284,0.6120579298857134,0.7593497957348203,0.612057929885703,0.6315478515625,372026.0,196637,0.6542117211775577,30867,14870,211507,357156,0.4669058322906494,0.2623319625854492,0.2045738697052002,,,,568663.0,,,,,,,,,,,
skimage_felzenszwalb,sklearn_dbscan,0.3437353515625,0.9527132037474827,0.3061479294415146,0.463388958462814,0.3015655529842163,0.46338895846280787,0.30156555298421106,0.3437353515625,,385927,0.3213432208531182,37096,8641,394568,174095,0.4669058322906494,0.5228917598724365,0.05598592758178711,182736.0,,,568663.0,,,,,,,,,,,
skimage_felzenszwalb,sklearn_meanshift,0.9229736328125,0.9253653649079979,0.9972074849251665,0.9599441376245794,0.9229736328125,0.9599441376245713,0.922973632812485,0.9229736328125,,18446744073709507467,0.927956697975873,0,45737,1588,567075,0.4669058322906494,19.53449821472168,19.06759238243103,,612812.0,,568663.0,,,,,,,,,,,
skimage_felzenszwalb,sklearn_gmm,0.54703125,0.9808016479385865,0.5207935103919193,0.6803366811544929,0.5155380705358076,0.6803366811544851,0.5155380705357986,0.54703125,,266710,0.5309875972236539,39940,5797,272507,296156,0.4669058322906494,2.520590305328369,2.0536844730377197,,,301953.0,568663.0,,,,,,,,,,,
skimage_felzenszwalb,skimage_felzenszwalb,1.0,1.0,1.0,1.0,1.0,0.9999999999999912,0.9999999999999823,1.0,,0,0.9999999999999823,45737,0,0,568663,0.4669058322906494,0.4669058322906494,0.0,,,,568663.0,,,,,,,,,,,
skimage_felzenszwalb,skimage_slic,0.87701171875,0.9217599854936851,0.9475488997877477,0.9344765512002747,0.87701171875,0.9344765512002666,0.8770117187499857,0.87701171875,,18446744073709535706,0.9727835531233743,0,45737,29827,538836,0.4669058322906494,0.34077906608581543,0.12612676620483398,,,,568663.0,584573.0,,,,,,,,,,
skimage_felzenszwalb,skimage_quickshift,0.9219791666666667,0.925290876689192,0.9961330348554416,0.9594059942550539,0.9219791666666667,0.9594059942550458,0.9219791666666517,0.9219791666666667,,18446744073709508078,0.9288828342325326,0,45737,2199,566464,0.4669058322906494,2.2058029174804688,1.7388970851898193,,,,568663.0,,612201.0,,,,,,,,,
skimage_felzenszwalb,skimage_watershed,0.7989794921875,0.9147699532266179,0.8632406187847635,0.8882585884466834,0.7989794921875,0.8882585884466753,0.798979492187487,0.7989794921875,,32033,0.9436696250679059,0,45737,77770,490893,0.4669058322906494,0.15744614601135254,0.3094596862792969,,,,568663.0,,,536630.0,,,,,,,,
skimage_felzenszwalb,skimage_random_walker,0.8098844401041667,0.915820955956785,0.8750226408259373,0.8949570725715,0.8098844401041667,0.8949570725714919,0.8098844401041535,0.8098844401041667,,25333,0.9554516471090794,0,45737,71070,497593,0.4669058322906494,6.349860429763794,5.8829545974731445,,,,568663.0,,,,543330.0,,,,,,,
skimage_felzenszwalb,skimage_chan_vese,0.4677425130208333,0.9556707096307024,0.44560310764020167,0.6078038893519546,0.4365792180449573,0.6078038893519473,0.4365792180449498,0.4677425130208333,,303511,0.46627264302406757,33983,11754,315265,253398,0.4669058322906494,2.432753086090088,1.9658472537994385,,,,568663.0,,,,,265152.0,,,,,,
